,,HLAVNÕ MÃSTO PRAHA,,,,,,,,,,,,,,,
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,37,P¯edboj,538655,obec,1,1,407,1 300,326,118,2,1,-,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,38,P¯ezletice,538671,obec,1,1,416,2 163,549,279,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,39,Radonice,538701,obec,1,1,479,1 121,264,153,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,40,Sedlec,598283,obec,1,1,188,493,89,55,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,41,Sib¯ina,538761,obec,2,2,444,1 057,238,143,2,1,-,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,42,Sluhy,538779,obec,1,1,456,746,130,139,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,43,Sudovo Hlavno,571954,obec,1,1,1 341,518,94,93,2,1,-,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,44,SvÈmyslice,598305,obec,1,1,345,539,138,33,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,45,äestajovice,538876,obec,1,1,542,4 021,902,505,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,46,äkvorec,538884,mÏstys,2,2,1 276,2 200,545,301,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,47,⁄valy,538957,mÏsto,1,1,1 097,7 404,1 656,1 216,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,48,VeleÚ,538965,obec,2,1,687,1 895,502,202,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,49,Velik· Ves,538973,obec,1,1,570,394,82,46,2,1,-,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,50,VÏtruöice,538990,obec,1,1,286,706,144,94,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,51,Vodochody,539015,obec,2,2,496,775,180,99,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,52,Vyöeho¯ovice,539040,obec,2,2,660,684,121,122,2,1,-,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,53,Z·py,505781,mÏstys,1,3,876,943,178,140,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,54,Z·ryby,535362,obec,2,2,815,1 100,204,171,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,55,Zdiby,539058,obec,4,3,996,3 866,830,448,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,56,ZeleneË,539066,obec,2,2,1 075,3 199,679,369,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,57,Zlat·,513644,obec,1,1,112,408,105,39,2,1,-,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,58,ZlonÌn,539082,obec,1,1,309,1 285,396,63,2,1,1,,CZ0209
CZ020,2104,»·slav,1,Adamov,531367,obec,1,1,276,133,15,39,-,1,1,,CZ0205
CZ020,2104,»·slav,2,BÌlÈ PodolÌ,533971,mÏstys,3,3,1 529,601,91,128,2,-,-,,CZ0205
CZ020,2104,»·slav,3,Brambory,530832,obec,1,1,125,116,16,30,-,1,1,,CZ0205
CZ020,2104,»·slav,4,BratËice,531286,obec,1,1,826,399,62,90,2,1,1,,CZ0205
CZ020,2104,»·slav,5,»·slav,534005,mÏsto,3,2,2 646,10 468,1 784,2 198,2,1,1,,CZ0205
CZ020,2104,»·slav,6,»ejkovice,529524,obec,1,1,195,28,0,10,-,-,1,,CZ0205
CZ020,2104,»·slav,7,DobrovÌtov,529559,obec,2,2,901,128,22,26,-,1,1,,CZ0205
CZ020,2104,»·slav,8,Drobovice,531341,obec,1,1,283,400,60,97,2,1,1,,CZ0205
CZ020,2104,»·slav,9,Horka I,531430,obec,3,1,694,395,51,102,2,1,1,,CZ0205
CZ020,2104,»·slav,10,Horky,531359,obec,1,1,235,376,77,60,2,1,1,,CZ0205
CZ020,2104,»·slav,11,Horuöice,531481,obec,1,1,848,161,15,51,1,1,1,,CZ0205
CZ020,2104,»·slav,12,Hostovlice,534064,obec,1,1,585,256,27,46,-,-,1,,CZ0205
CZ020,2104,»·slav,13,HrabÏöÌn,531413,obec,1,1,792,111,16,35,2,1,-,,CZ0205
CZ020,2104,»·slav,14,Chotusice,534102,obec,2,1,701,796,151,168,2,1,1,,CZ0205
CZ020,2104,»·slav,15,Kluky,534137,obec,4,4,1 069,540,114,113,2,1,-,,CZ0205
CZ020,2104,»·slav,16,Krchleby,534153,obec,2,2,600,421,79,103,2,1,-,,CZ0205
CZ020,2104,»·slav,17,MoËovice,530999,obec,1,1,490,403,81,76,2,1,-,,CZ0205
CZ020,2104,»·slav,18,Ok¯esaneË,534251,obec,1,1,239,206,34,47,-,1,1,,CZ0205
CZ020,2104,»·slav,19,PotÏhy,534331,obec,1,1,499,659,123,135,2,1,1,,CZ0205
CZ020,2104,»·slav,20,Rohozec,526622,obec,1,1,531,317,52,69,2,1,1,,CZ0205
CZ020,2104,»·slav,21,SemtÏö,530859,obec,1,1,501,260,41,65,2,-,1,,CZ0205
CZ020,2104,»·slav,22,Scho¯ov,531383,obec,1,1,142,84,10,21,-,1,1,,CZ0205
CZ020,2104,»·slav,23,SouÚov,531065,obec,1,1,268,156,27,29,2,1,-,,CZ0205
CZ020,2104,»·slav,24,StarkoË,530875,obec,1,1,409,149,12,33,-,-,1,,CZ0205
CZ020,2104,»·slav,25,äebestÏnice,531421,obec,1,1,329,75,11,15,-,1,1,,CZ0205
CZ020,2104,»·slav,26,T¯ebeöice,530981,obec,1,1,721,297,55,51,2,1,-,,CZ0205
CZ020,2104,»·slav,27,T¯ebonÌn,571741,obec,1,1,342,138,19,30,-,1,-,,CZ0205
CZ020,2104,»·slav,28,Tupadly,534480,obec,1,1,660,682,126,133,2,1,1,,CZ0205
CZ020,2104,»·slav,29,Vina¯e,534544,obec,2,1,513,267,45,58,2,1,1,,CZ0205
CZ020,2104,»·slav,30,VlaËice,534552,obec,2,1,527,256,46,45,2,-,1,,CZ0205
CZ020,2104,»·slav,31,VlkaneË,534579,obec,3,3,1 413,629,101,141,2,1,1,,CZ0205
CZ020,2104,»·slav,32,Vodranty,531014,obec,1,1,160,81,15,30,-,1,-,,CZ0205
CZ020,2104,»·slav,33,Vrdy,534587,obec,4,4,1 850,3 152,472,579,2,1,1,,CZ0205
CZ020,2104,»·slav,34,Zb˝öov,534625,obec,8,8,2 616,627,79,179,2,1,1,,CZ0205
CZ020,2104,»·slav,35,é·ky,534641,obec,2,1,566,379,68,73,-,1,-,,CZ0205
CZ020,2104,»·slav,36,éehuöice,534650,mÏstys,2,2,893,876,178,135,2,1,1,,CZ0205
CZ020,2104,»·slav,37,éleby,534668,obec,4,2,1 464,1 405,255,311,2,1,1,,CZ0205
